title,url,ministry,source_page,context,file_type
2020-21 Offices of the Legislative Assembly Estimates,https://open.alberta.ca/dataset/f16f578a-b257-44d2-bdf6-649302beed7c/resource/346d99fb-7c06-44a1-bc31-6adce49a74d4/download/budget-2020-estimates-legislative-assembly-2020-21.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2020-21 Offices of the Legislative Assembly Estimates(PDF, February 27, 2020)...",pdf
2020-21 Government Estimates (Revised),https://open.alberta.ca/dataset/65514c30-e9f9-4951-9bae-7134edbe293c/resource/ca451a14-c952-4907-b435-d3d96d32b887/download/budget-2020-estimates-government-2020-21.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2020-21 Government Estimates (Revised)(PDF, updated March 16, 2020)...",pdf
2020-21 Entity Financial Information,https://open.alberta.ca/dataset/d7f13796-1d27-4833-b07d-5d3763500441/resource/37a9fa9c-6068-407f-9518-cc9f0594df92/download/budget-2020-entity-financial-information-2020-21.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2020-21 Entity Financial Information(PDF, updated March 16, 2020)...",pdf
2019-20 Final Results - Year-end Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/0d953b4a-ce11-46ed-8f08-c55741b821e1/download/2019-20-final-results-year-end-report.pdf,Advanced Education,https://www.alberta.ca/budget-documents,2019-20 Final Results - Year-end ReportNews:COVID-19 and oil price collapse crush province with historic deficit...,pdf
2019-20 First Quarter Fiscal Update,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/42a84328-5ff3-489d-9c79-5983406f226d/download/2019-20-1st-quarter-report-fiscal-update.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2019-20 First Quarter Fiscal Update(August 27, 2019)News:Q1 financial report shows depth of fiscal problems...",pdf
2019-23 Capital Plan details by Ministry,https://open.alberta.ca/dataset/3c46f857-aa60-430f-ba52-f9ec96fc8ccf/resource/befbac6f-e1b3-4a09-83a0-fb7c1efa6253/download/budget-2019-capital-plan-details-by-ministry-2019-23.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2019-23 Capital Plan details by Ministry(PDF, November 15, 2019)...",pdf
2019-20 Offices of the Legislative Assembly Estimates,https://open.alberta.ca/dataset/f16f578a-b257-44d2-bdf6-649302beed7c/resource/8f346709-78c7-437c-b0a6-239a6a2e35cc/download/budget-2019-estimates-legislative-assembly-2019-20.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2019-20 Offices of the Legislative Assembly Estimates(PDF, October 24, 2019)...",pdf
2019-20 Government Estimates,https://open.alberta.ca/dataset/65514c30-e9f9-4951-9bae-7134edbe293c/resource/7472a8ce-1aba-4e80-b8fe-9ee27411197c/download/budget-2019-estimates-government-2019-20.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2019-20 Government Estimates(PDF, October 24, 2019)...",pdf
2019-20 Entity Financial Information,https://open.alberta.ca/dataset/d7f13796-1d27-4833-b07d-5d3763500441/resource/462665fc-7a7f-45c9-bcaa-ea3cfe22bcce/download/budget-2019-entity-financial-information-2019-20.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2019-20 Entity Financial Information(PDF, October 24, 2019)...",pdf
2019-20 Interim Supply Estimates,https://open.alberta.ca/dataset/77baea5b-5660-45d1-aed7-427d364a76f8/resource/bd72be65-4d3c-4ae0-a204-0c4b05cbd5e2/download/2019-20-interim-supply-estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2019-20 Interim Supply Estimates(PDF, June 17, 2019)See relatedFact Sheet: Appropriation Act – 2018-19 Supplementary Estimates and 2019-20 Interim Supply Estimates(June 18, 2019)...",pdf
2018-19 Final Results - Year-end Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/978f7724-6317-4504-9795-53d11338e637/download/2018-19-final-results-year-end-report.pdf,Advanced Education,https://www.alberta.ca/budget-documents,2018-19 Final Results - Year-end ReportNews:2018 Annual Reports...,pdf
2018-19 Supplementary Supply Estimates,https://open.alberta.ca/dataset/a69c8990-3d5a-42c9-8250-ae2b39cb7579/resource/cf0944fc-bebb-49cc-a9e6-9e92eff6c729/download/2018-19-supplementary-supply-estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2018-19 Supplementary Supply Estimates(June 11, 2019)See relatedFact Sheet: Appropriation Act – 2018-19 Supplementary Estimates and 2019-20 Interim Supply Estimates(June 18, 2019)...",pdf
2018-19 Third Quarter Report (includes update on the Path to Balance),https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/a0f104f4-75a6-4d7e-8e52-dbad812c3941/download/2018-19-3rd-quarter-report-fiscal-update.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2018-19 Third Quarter Report (includes update on the Path to Balance)(February 27, 2019)News:Deficit down, path to balance on track(includes video)...",pdf
2018-19 Second Quarter Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/f6368ec8-18a4-4e54-b6da-6785f335dc99/download/2018-19-2nd-quarter-report-fiscal-update.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2018-19 Second Quarter Report(November 30, 2018)News:Access to tidewater focus of fiscal update...",pdf
2018-19 First Quarter Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/5a687728-d8ff-49b7-891f-575f58115028/download/2018-19-1st-quarter-report-fiscal-update.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2018-19 First Quarter Report(August 31, 2018)News:Deficit drops, economic recovery on track(includes video)...",pdf
2018-19 Offices of the Legislative Assembly Estimates,https://open.alberta.ca/dataset/f16f578a-b257-44d2-bdf6-649302beed7c/resource/abfc1ac2-0ab2-490b-ab9a-bd7132a899a6/download/2018-19-legislative-assembly-estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2018-19 Offices of the Legislative Assembly Estimates(PDF, March 22, 2018)...",pdf
2018-19 Government Estimates,https://open.alberta.ca/dataset/e7a236ed-860c-44fc-9a59-37b39e4701a4/resource/67682d0b-0925-4fda-9595-65b4ee81147f/download/2018-19-government-estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2018-19 Government Estimates(PDF, March 22, 2018)...",pdf
2018-19 Interim Supply Estimates,https://open.alberta.ca/dataset/77baea5b-5660-45d1-aed7-427d364a76f8/resource/0c697d25-59f9-40ba-8b23-1e686fa3cc55/download/2018-19-Interim-Supply-Estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2018-19 Interim Supply Estimates(PDF, March 14, 2018)...",pdf
2017-18 Supplementary Supply Estimates,https://open.alberta.ca/dataset/a69c8990-3d5a-42c9-8250-ae2b39cb7579/resource/15856a34-2764-4b29-9fa6-065114aa2388/download/2017-18-Supplementary-Supply-Estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2017-18 Supplementary Supply Estimates(March 14, 2018)...",pdf
2017-18 Third Quarter Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/f9fce0ea-1b96-43bb-b95f-b8ca7e0e86a8/download/2017-18-3rd-Quarter-Report-Fiscal-Update.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2017-18 Third Quarter Report(February 28, 2018)News:Economic growth exceeds expectations; deficit drops(includes video)...",pdf
2017-18 Second Quarter Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/bf002a64-5169-4fbc-aa3e-b384e51259b2/download/2017-18-2nd-Quarter-Report-Fiscal-Update.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2017-18 Second Quarter Report(November 28, 2017)News:Alberta's economy is looking up(includes video)...",pdf
2017-18 First Quarter Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/d805fedc-63cb-4f62-aba8-92bbaf604fc5/download/2017-18-1st-Quarter-Fiscal-Update.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2017-18 First Quarter Report(August 23, 2017)News:Economic recovery underway, deficit steady(includes video)...",pdf
2017-18 Offices of the Legislative Assembly Estimates,http://open.alberta.ca/dataset/77baea5b-5660-45d1-aed7-427d364a76f8/resource/4f52fe3b-9265-4886-9216-4353c8167ed8/download/2017-18-Interim-Supply-Estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2017-18 Offices of the Legislative Assembly Estimates(PDF, March 16, 2017)...",pdf
2017-18 Government Estimates,http://open.alberta.ca/dataset/e7a236ed-860c-44fc-9a59-37b39e4701a4/resource/878cec7d-3037-4eba-8ca7-1d0a2f95f9d2/download/2017-18-Government-Estimates-Complete.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2017-18 Government Estimates(PDF, March 16, 2017)...",pdf
2017-18 Interim Supply Estimates,http://open.alberta.ca/dataset/77baea5b-5660-45d1-aed7-427d364a76f8/resource/4f52fe3b-9265-4886-9216-4353c8167ed8/download/2017-18-Interim-Supply-Estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2017-18 Interim Supply Estimates(PDF, March 9, 2017)...",pdf
2016-17 Supplementary Supply Estimates No. 2,http://open.alberta.ca/dataset/a69c8990-3d5a-42c9-8250-ae2b39cb7579/resource/ac79ca28-8230-45ab-b15f-a12e22920002/download/2016-17-Supplementary-Supply-Estimates-No-2.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2016-17 Supplementary Supply Estimates No. 2(March 7, 2017)...",pdf
2016-17 Third Quarter Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/685e6be4-b2f6-4860-9a7e-8e2159bb91a3/download/2016-17-3rd-Quarter-Fiscal-Update.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2016-17 Third Quarter Report(February 23, 2017)News:Signs of economic recovery continue, deficit steady...",pdf
2016-17 Supplementary Supply Estimates,http://open.alberta.ca/dataset/a69c8990-3d5a-42c9-8250-ae2b39cb7579/resource/0961a5b7-bc89-4f2f-b2e6-128be9f65b8d/download/2016-2016-17-Supplementary-Supply-Estimates-December-1-2016.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2016-17 Supplementary Supply Estimates(December 1, 2016)...",pdf
2016-17 Second Quarter Report,http://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/97c10150-c9f4-4df9-8fef-fe2606876f47/download/2016-2016-17-2nd-Quarter-Fiscal-Update-and-Economic-Statement-2016-11-28.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2016-17 Second Quarter Report(November 28, 2016)News:Deficit steady, economy shows signs of stability...",pdf
2016-17 First Quarter Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/0b49fdf1-d561-43e6-9f42-1b1a8017c05d/download/2016-17-1st-Quarter-Fiscal-Update-economic-statement.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2016-17 First Quarter Report(August 23, 2016)News:Wildfire impact adds to economic challenges...",pdf
2016-17 Offices of the Legislative Assembly Estimates,http://open.alberta.ca/dataset/f16f578a-b257-44d2-bdf6-649302beed7c/resource/60ee63d2-1379-40a0-90bf-571d5417de6c/download/2016-17-Legislative-Assembly-Estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2016-17 Offices of the Legislative Assembly Estimates(April 14, 2016)...",pdf
2016-17 Government Estimates,http://open.alberta.ca/dataset/e7a236ed-860c-44fc-9a59-37b39e4701a4/resource/4e9b54df-78c1-498b-bbee-4003127202ce/download/2016-17-Government-Estimates-Complete.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2016-17 Government Estimates(April 14, 2016)...",pdf
2016-17 Interim Supply Estimates,http://open.alberta.ca/dataset/77baea5b-5660-45d1-aed7-427d364a76f8/resource/50e53a15-6cf5-482d-911c-f4b52ca5a0b7/download/2016-17-Interim-Supply-Estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2016-17 Interim Supply Estimates(March 9, 2016)...",pdf
2015-16 Supplementary Supply Estimates,http://open.alberta.ca/dataset/a69c8990-3d5a-42c9-8250-ae2b39cb7579/resource/1e315436-0fe8-4571-86b9-73090ae9b54b/download/2015-16-Supplementary-Supply-Estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2015-16 Supplementary Supply Estimates(March 9, 2016)...",pdf
2015-16 Third Quarter Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/95392dbb-79a0-4603-9480-52482e397c44/download/2015-16-3rd-Quarter-Fiscal-Update.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2015-16 Third Quarter Report(February 24, 2016)News:Historically low oil prices and declining revenue impacting third quarter results(includes video)...",pdf
2015-16 First Quarter Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/a2387711-a62a-4f22-ae9e-bae46817100a/download/6042188-2015-16-1st-Quarter-Fiscal-Update.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2015-16 First Quarter Report(August 31, 2015)News:First quarter report released(includes video)...",pdf
2015-16 Offices of the Legislative Assembly Estimates,http://open.alberta.ca/dataset/f16f578a-b257-44d2-bdf6-649302beed7c/resource/bf23f382-2ba8-4c22-98d6-199596381e48/download/6629658-2015-2016-Offices-Legislative-Assembly-Estimates-2015-10.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2015-16 Offices of the Legislative Assembly Estimates(October 27, 2015)...",pdf
2015-16 Government Estimates,http://open.alberta.ca/dataset/e7a236ed-860c-44fc-9a59-37b39e4701a4/resource/2cdbd42a-c135-4b1a-b616-64305476ba94/download/6847828-2015-2016-NDP-government-estimates-complete.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2015-16 Government Estimates(October 27, 2015)...",pdf
2015-16 Interim Supply Estimates No. 2,http://open.alberta.ca/dataset/77baea5b-5660-45d1-aed7-427d364a76f8/resource/5f744977-942a-4265-9fa3-6832eae690ff/download/2015-16-Interim-Supply-Estimates-No-2.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2015-16 Interim Supply Estimates No. 2(June 16, 2015)...",pdf
2015-16 Interim Supply Estimates,http://open.alberta.ca/dataset/77baea5b-5660-45d1-aed7-427d364a76f8/resource/f3f4ecc9-1ea8-47ae-99b6-286df0c095f5/download/2015-16-Interim-Supply-Estimates.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2015-16 Interim Supply Estimates(March 16, 2015)...",pdf
2015-16 Offices of the Legislative Assembly Estimates,https://open.alberta.ca/dataset/f16f578a-b257-44d2-bdf6-649302beed7c/resource/6a053aba-6ef6-4905-b1e7-92c1961ee3f7/download/6629658-2015-offices-legislative-assembly.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2015-16 Offices of the Legislative Assembly Estimates(March 26, 2015)...",pdf
2015-16 Government Estimates,https://open.alberta.ca/dataset/e7a236ed-860c-44fc-9a59-37b39e4701a4/resource/20f53c4a-c822-45c6-a256-82db8b552895/download/6847828-2015-2016-Government-Estimates-complete-volume.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2015-16 Government Estimates(March 26, 2015)...",pdf
2014-15 Supplementary Supply Estimates,http://open.alberta.ca/dataset/a69c8990-3d5a-42c9-8250-ae2b39cb7579/resource/fbeb45bf-bd23-4c0c-b37b-b64c0b25cb85/download/6866352-2014-2015-Supplementary-Supply-Estimates-General-Revenue-Fund.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2014-15 Supplementary Supply Estimates(March 10, 2015)...",pdf
2014-15 Third Quarter Fiscal Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/f9ef65c9-2f48-419a-9df3-926e4a41949d/download/6042188-2014-2015-3rd-Quarter-Fiscal-Update-2014-08-27.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2014-15 Third Quarter Fiscal Report(February 24, 2015)News:Third quarter results show a decline in energy revenue...",pdf
2014-15 Second Quarter Report,https://open.alberta.ca/dataset/9c81a5a7-cdf1-49ad-a923-d1ecb42944e4/resource/5e9e34ac-4237-4b2e-8eb8-0983e0458fc5/download/6042188-2014-2015-2nd-Quarter-Fiscal-Update-2014-08-27.pdf,Advanced Education,https://www.alberta.ca/budget-documents,"2014-15 Second Quarter Report(November 26, 2015)News:Alberta focused on fiscal restraint...",pdf
